what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333173439259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333173440181
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333173441353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333173444703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333173449658
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333173450296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333173467437
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333173468833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333173471904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333173479571
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333173482119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333173488145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333173524416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333173524837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333173634203
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333173641345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333173647101
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333173647930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333173650315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333173650821
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333173653011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333173656379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333173662159
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333173663992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333173682415
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333173684152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333173687305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333173723413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333173723824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333173724505
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333173725565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333173736519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333173742550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333173743209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333173746659
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333173747628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333173754159
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333173755032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333173756529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333173757205
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333173761843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333173762890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333173770713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333173774136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333173774886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333173779498
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333173781067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333173784450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333173790883
